interview_id,role,run_idx,model,ca,exp,ps,rel,prof,comm,latency_ms,input_tokens,output_tokens,cost
customer_service_representative_043,Customer Service Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,731.2300205230713,2291,51,0.001222
customer_service_representative_044,Customer Service Representative,0,gpt-3.5-turbo,7,8,8,7,8,8,785.8419418334961,1583,51,0.000868
customer_service_representative_044,Customer Service Representative,1,gpt-3.5-turbo,7,8,8,7,8,8,885.7080936431885,1583,51,0.000868
customer_service_representative_044,Customer Service Representative,2,gpt-3.5-turbo,7,8,8,7,8,8,1154.4749736785889,1583,51,0.000868
customer_service_representative_044,Customer Service Representative,3,gpt-3.5-turbo,7,8,8,7,8,8,787.6698970794678,1583,51,0.000868
customer_service_representative_044,Customer Service Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,1199.8810768127441,1583,51,0.000868
customer_service_representative_045,Customer Service Representative,0,gpt-3.5-turbo,7,8,8,7,8,8,946.1669921875,1772,51,0.0009624999999999999
customer_service_representative_045,Customer Service Representative,1,gpt-3.5-turbo,7,8,8,7,8,8,879.0781497955322,1772,51,0.0009624999999999999
customer_service_representative_045,Customer Service Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,657.4909687042236,1772,51,0.0009624999999999999
customer_service_representative_045,Customer Service Representative,3,gpt-3.5-turbo,7,8,8,7,8,8,802.1259307861328,1772,51,0.0009624999999999999
customer_service_representative_045,Customer Service Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,1222.1498489379883,1772,51,0.0009624999999999999
customer_service_representative_046,Customer Service Representative,0,gpt-3.5-turbo,7,8,8,7,8,8,817.4769878387451,1753,51,0.000953
customer_service_representative_046,Customer Service Representative,1,gpt-3.5-turbo,7,8,8,7,8,8,844.4209098815918,1753,51,0.000953
customer_service_representative_046,Customer Service Representative,2,gpt-3.5-turbo,7,8,8,7,8,8,946.3541507720947,1753,51,0.000953
customer_service_representative_046,Customer Service Representative,3,gpt-3.5-turbo,7,8,8,7,8,8,1133.6891651153564,1753,51,0.000953
customer_service_representative_046,Customer Service Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,757.7791213989258,1753,51,0.000953
customer_service_representative_047,Customer Service Representative,0,gpt-3.5-turbo,8,9,8,8,9,9,1013.7450695037842,2241,51,0.001197
customer_service_representative_047,Customer Service Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,1349.1499423980713,2241,51,0.001197
customer_service_representative_047,Customer Service Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,797.2574234008789,2241,51,0.001197
customer_service_representative_047,Customer Service Representative,3,gpt-3.5-turbo,8,9,8,8,9,9,705.6307792663574,2241,51,0.001197
customer_service_representative_047,Customer Service Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,948.9767551422119,2241,51,0.001197
customer_service_representative_048,Customer Service Representative,0,gpt-3.5-turbo,7,8,8,7,8,8,1191.9879913330078,1549,51,0.000851
customer_service_representative_048,Customer Service Representative,1,gpt-3.5-turbo,7,8,8,7,8,8,1035.9671115875244,1549,51,0.000851
customer_service_representative_048,Customer Service Representative,2,gpt-3.5-turbo,7,8,8,7,8,8,722.1250534057617,1549,51,0.000851
customer_service_representative_048,Customer Service Representative,3,gpt-3.5-turbo,7,8,8,7,8,8,1045.3190803527832,1549,51,0.000851
customer_service_representative_048,Customer Service Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,804.5480251312256,1549,51,0.000851
customer_service_representative_049,Customer Service Representative,0,gpt-3.5-turbo,3,2,3,2,3,2,693.3391094207764,1294,51,0.0007235
customer_service_representative_049,Customer Service Representative,1,gpt-3.5-turbo,3,2,3,2,3,2,1051.6080856323242,1294,51,0.0007235
customer_service_representative_049,Customer Service Representative,2,gpt-3.5-turbo,3,2,3,4,3,2,1246.992826461792,1294,51,0.0007235
customer_service_representative_049,Customer Service Representative,3,gpt-3.5-turbo,3,2,3,4,3,2,913.5267734527588,1294,51,0.0007235
customer_service_representative_049,Customer Service Representative,4,gpt-3.5-turbo,3,2,3,2,3,2,1130.924940109253,1294,51,0.0007235
customer_service_representative_050,Customer Service Representative,0,gpt-3.5-turbo,8,9,8,7,8,9,804.6748638153076,2152,51,0.0011524999999999999
customer_service_representative_050,Customer Service Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,1309.203863143921,2152,51,0.0011524999999999999
customer_service_representative_050,Customer Service Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,1054.3959140777588,2152,51,0.0011524999999999999
customer_service_representative_050,Customer Service Representative,3,gpt-3.5-turbo,8,9,8,7,8,9,1229.6102046966553,2152,51,0.0011524999999999999
customer_service_representative_050,Customer Service Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,663.6731624603271,2152,51,0.0011524999999999999
sales_representative_001,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,869.6799278259277,1243,51,0.0006979999999999999
sales_representative_001,Sales Representative,1,gpt-3.5-turbo,7,8,7,6,7,8,780.815839767456,1243,51,0.0006979999999999999
sales_representative_001,Sales Representative,2,gpt-3.5-turbo,7,8,7,6,7,8,953.6178112030029,1243,51,0.0006979999999999999
sales_representative_001,Sales Representative,3,gpt-3.5-turbo,7,8,7,7,8,8,1644.7069644927979,1243,51,0.0006979999999999999
sales_representative_001,Sales Representative,4,gpt-3.5-turbo,7,8,7,6,7,8,883.6901187896729,1243,51,0.0006979999999999999
sales_representative_002,Sales Representative,0,gpt-3.5-turbo,4,2,3,2,3,2,810.5452060699463,1130,51,0.0006414999999999999
sales_representative_002,Sales Representative,1,gpt-3.5-turbo,3,2,4,2,3,2,641.2568092346191,1130,51,0.0006414999999999999
sales_representative_002,Sales Representative,2,gpt-3.5-turbo,4,2,3,2,3,2,918.5049533843994,1130,51,0.0006414999999999999
sales_representative_002,Sales Representative,3,gpt-3.5-turbo,4,2,3,2,3,2,1558.8901042938232,1130,51,0.0006414999999999999
sales_representative_002,Sales Representative,4,gpt-3.5-turbo,4,2,3,2,3,2,920.7069873809814,1130,51,0.0006414999999999999
sales_representative_003,Sales Representative,0,gpt-3.5-turbo,4,3,4,2,3,2,871.690034866333,1124,51,0.0006385
sales_representative_003,Sales Representative,1,gpt-3.5-turbo,4,3,3,2,3,2,666.5210723876953,1124,51,0.0006385
sales_representative_003,Sales Representative,2,gpt-3.5-turbo,4,3,5,2,3,2,780.4811000823975,1124,51,0.0006385
sales_representative_003,Sales Representative,3,gpt-3.5-turbo,4,3,4,2,3,2,1282.1779251098633,1124,51,0.0006385
sales_representative_003,Sales Representative,4,gpt-3.5-turbo,4,3,4,2,3,2,594.6540832519531,1124,51,0.0006385
sales_representative_004,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,672.5950241088867,1211,51,0.000682
sales_representative_004,Sales Representative,1,gpt-3.5-turbo,7,8,7,7,8,8,1053.246021270752,1211,51,0.000682
sales_representative_004,Sales Representative,2,gpt-3.5-turbo,7,8,7,7,8,8,706.5348625183105,1211,51,0.000682
sales_representative_004,Sales Representative,3,gpt-3.5-turbo,7,8,7,6,7,8,811.3081455230713,1211,51,0.000682
sales_representative_004,Sales Representative,4,gpt-3.5-turbo,7,8,7,6,7,8,612.4758720397949,1211,51,0.000682
sales_representative_005,Sales Representative,0,gpt-3.5-turbo,3,2,2,1,2,2,1199.5577812194824,1105,51,0.000629
sales_representative_005,Sales Representative,1,gpt-3.5-turbo,3,2,2,1,2,2,782.9759120941162,1105,51,0.000629
sales_representative_005,Sales Representative,2,gpt-3.5-turbo,3,2,2,1,2,2,661.0591411590576,1105,51,0.000629
sales_representative_005,Sales Representative,3,gpt-3.5-turbo,3,2,2,1,2,2,884.6468925476074,1105,51,0.000629
sales_representative_005,Sales Representative,4,gpt-3.5-turbo,3,2,2,1,2,2,708.4000110626221,1105,51,0.000629
sales_representative_006,Sales Representative,0,gpt-3.5-turbo,4,3,2,2,3,2,773.561954498291,1172,51,0.0006625
sales_representative_006,Sales Representative,1,gpt-3.5-turbo,4,3,2,1,2,3,842.6592350006104,1172,51,0.0006625
sales_representative_006,Sales Representative,2,gpt-3.5-turbo,4,3,2,1,2,3,1522.933006286621,1172,51,0.0006625
sales_representative_006,Sales Representative,3,gpt-3.5-turbo,4,3,2,1,2,3,932.18994140625,1172,51,0.0006625
sales_representative_006,Sales Representative,4,gpt-3.5-turbo,4,3,2,2,3,2,1102.410078048706,1172,51,0.0006625
sales_representative_007,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,663.3000373840332,1202,51,0.0006774999999999999
sales_representative_007,Sales Representative,1,gpt-3.5-turbo,7,8,7,7,8,8,1366.1460876464844,1202,51,0.0006774999999999999
sales_representative_007,Sales Representative,2,gpt-3.5-turbo,7,8,7,7,8,8,871.5898990631104,1202,51,0.0006774999999999999
sales_representative_007,Sales Representative,3,gpt-3.5-turbo,7,8,7,7,8,8,831.428050994873,1202,51,0.0006774999999999999
sales_representative_007,Sales Representative,4,gpt-3.5-turbo,7,8,7,7,8,8,1925.903081893921,1202,51,0.0006774999999999999
sales_representative_008,Sales Representative,0,gpt-3.5-turbo,8,9,8,7,8,9,1147.3848819732666,1741,51,0.0009469999999999999
sales_representative_008,Sales Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,818.2621002197266,1741,51,0.0009469999999999999
sales_representative_008,Sales Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,681.3180446624756,1741,51,0.0009469999999999999
sales_representative_008,Sales Representative,3,gpt-3.5-turbo,8,9,8,7,8,9,1110.1303100585938,1741,51,0.0009469999999999999
sales_representative_008,Sales Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,642.3308849334717,1741,51,0.0009469999999999999
sales_representative_009,Sales Representative,0,gpt-3.5-turbo,3,2,3,1,2,2,1355.3903102874756,1101,51,0.000627
sales_representative_009,Sales Representative,1,gpt-3.5-turbo,4,2,3,2,3,2,866.6191101074219,1101,51,0.000627
sales_representative_009,Sales Representative,2,gpt-3.5-turbo,4,2,3,2,3,2,770.1077461242676,1101,51,0.000627
sales_representative_009,Sales Representative,3,gpt-3.5-turbo,4,2,3,2,3,2,843.4550762176514,1101,51,0.000627
sales_representative_009,Sales Representative,4,gpt-3.5-turbo,3,2,2,1,2,2,796.0870265960693,1101,51,0.000627
sales_representative_010,Sales Representative,0,gpt-3.5-turbo,4,2,3,2,3,2,772.770881652832,1188,51,0.0006705
sales_representative_010,Sales Representative,1,gpt-3.5-turbo,4,2,3,2,3,2,667.9208278656006,1188,51,0.0006705
sales_representative_010,Sales Representative,2,gpt-3.5-turbo,4,2,3,2,3,2,1025.825023651123,1188,51,0.0006705
sales_representative_010,Sales Representative,3,gpt-3.5-turbo,4,2,3,2,3,2,1531.214714050293,1188,51,0.0006705
sales_representative_010,Sales Representative,4,gpt-3.5-turbo,4,2,3,2,3,2,1430.370807647705,1188,51,0.0006705
sales_representative_011,Sales Representative,0,gpt-3.5-turbo,4,3,2,2,3,2,617.8150177001953,1188,51,0.0006705
sales_representative_011,Sales Representative,1,gpt-3.5-turbo,4,3,2,2,3,2,629.4839382171631,1188,51,0.0006705
sales_representative_011,Sales Representative,2,gpt-3.5-turbo,4,3,2,2,3,2,1823.8039016723633,1188,51,0.0006705
sales_representative_011,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,2,816.796064376831,1188,51,0.0006705
sales_representative_011,Sales Representative,4,gpt-3.5-turbo,4,3,2,2,3,2,1090.5349254608154,1188,51,0.0006705
sales_representative_012,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,1060.4770183563232,1228,51,0.0006904999999999999
sales_representative_012,Sales Representative,1,gpt-3.5-turbo,7,8,7,7,8,8,920.9499359130859,1228,51,0.0006904999999999999
sales_representative_012,Sales Representative,2,gpt-3.5-turbo,7,8,7,6,7,8,2202.099084854126,1228,51,0.0006904999999999999
sales_representative_012,Sales Representative,3,gpt-3.5-turbo,7,8,7,6,7,8,735.914945602417,1228,51,0.0006904999999999999
sales_representative_012,Sales Representative,4,gpt-3.5-turbo,7,8,7,7,8,8,801.5968799591064,1228,51,0.0006904999999999999
sales_representative_013,Sales Representative,0,gpt-3.5-turbo,3,1,2,1,2,2,1185.8859062194824,1262,51,0.0007075
sales_representative_013,Sales Representative,1,gpt-3.5-turbo,3,1,2,1,2,2,1898.3039855957031,1262,51,0.0007075
sales_representative_013,Sales Representative,2,gpt-3.5-turbo,3,1,2,1,2,2,1060.281753540039,1262,51,0.0007075
sales_representative_013,Sales Representative,3,gpt-3.5-turbo,3,1,2,1,2,2,819.7658061981201,1262,51,0.0007075
sales_representative_013,Sales Representative,4,gpt-3.5-turbo,3,1,2,1,2,2,743.3350086212158,1262,51,0.0007075
sales_representative_014,Sales Representative,0,gpt-3.5-turbo,8,9,8,7,8,9,700.9639739990234,1693,51,0.000923
sales_representative_014,Sales Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,911.8709564208984,1693,51,0.000923
sales_representative_014,Sales Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,850.0380516052246,1693,51,0.000923
sales_representative_014,Sales Representative,3,gpt-3.5-turbo,8,9,8,7,8,9,873.9328384399414,1693,51,0.000923
sales_representative_014,Sales Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,809.5040321350098,1693,51,0.000923
sales_representative_015,Sales Representative,0,gpt-3.5-turbo,7,8,7,6,8,8,692.3298835754395,1264,51,0.0007084999999999999
sales_representative_015,Sales Representative,1,gpt-3.5-turbo,7,8,7,6,8,8,2431.3061237335205,1264,51,0.0007084999999999999
sales_representative_015,Sales Representative,2,gpt-3.5-turbo,7,8,7,6,7,8,1201.2779712677002,1264,51,0.0007084999999999999
sales_representative_015,Sales Representative,3,gpt-3.5-turbo,7,8,7,6,8,8,819.0009593963623,1264,51,0.0007084999999999999
sales_representative_015,Sales Representative,4,gpt-3.5-turbo,7,8,7,6,8,8,1127.9242038726807,1264,51,0.0007084999999999999
sales_representative_016,Sales Representative,0,gpt-3.5-turbo,4,3,2,2,3,2,741.4798736572266,1160,51,0.0006565
sales_representative_016,Sales Representative,1,gpt-3.5-turbo,4,3,2,2,3,2,749.1500377655029,1160,51,0.0006565
sales_representative_016,Sales Representative,2,gpt-3.5-turbo,4,3,2,2,3,2,712.3701572418213,1160,51,0.0006565
sales_representative_016,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,2,794.0077781677246,1160,44,0.000646
sales_representative_016,Sales Representative,4,gpt-3.5-turbo,4,3,2,2,3,2,1419.3711280822754,1160,44,0.000646
sales_representative_017,Sales Representative,0,gpt-3.5-turbo,4,2,3,2,3,2,1013.5529041290283,1235,51,0.000694
sales_representative_017,Sales Representative,1,gpt-3.5-turbo,4,2,3,2,3,2,766.5531635284424,1235,51,0.000694
sales_representative_017,Sales Representative,2,gpt-3.5-turbo,5,2,3,2,3,2,1429.0368556976318,1235,51,0.000694
sales_representative_017,Sales Representative,3,gpt-3.5-turbo,5,2,3,2,3,2,784.9609851837158,1235,51,0.000694
sales_representative_017,Sales Representative,4,gpt-3.5-turbo,4,2,3,2,3,2,1098.639726638794,1235,51,0.000694
sales_representative_018,Sales Representative,0,gpt-3.5-turbo,8,9,8,7,8,9,774.9831676483154,1924,51,0.0010385
sales_representative_018,Sales Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,865.0219440460205,1924,51,0.0010385
sales_representative_018,Sales Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,758.4221363067627,1924,51,0.0010385
sales_representative_018,Sales Representative,3,gpt-3.5-turbo,8,9,8,7,8,9,1402.5671482086182,1924,51,0.0010385
sales_representative_018,Sales Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,795.2439785003662,1924,51,0.0010385
sales_representative_019,Sales Representative,0,gpt-3.5-turbo,3,2,2,1,2,2,843.7192440032959,1151,51,0.0006519999999999999
sales_representative_019,Sales Representative,1,gpt-3.5-turbo,3,2,2,1,2,2,825.4349231719971,1151,51,0.0006519999999999999
sales_representative_019,Sales Representative,2,gpt-3.5-turbo,3,2,2,1,2,2,740.3719425201416,1151,51,0.0006519999999999999
sales_representative_019,Sales Representative,3,gpt-3.5-turbo,3,2,2,1,2,2,885.2567672729492,1151,51,0.0006519999999999999
sales_representative_019,Sales Representative,4,gpt-3.5-turbo,3,2,2,1,2,2,757.95578956604,1151,51,0.0006519999999999999
sales_representative_020,Sales Representative,0,gpt-3.5-turbo,7,8,7,6,8,8,745.2218532562256,1311,51,0.000732
sales_representative_020,Sales Representative,1,gpt-3.5-turbo,7,8,7,6,8,8,932.1210384368896,1311,51,0.000732
sales_representative_020,Sales Representative,2,gpt-3.5-turbo,7,8,7,6,8,8,743.7870502471924,1311,51,0.000732
sales_representative_020,Sales Representative,3,gpt-3.5-turbo,7,8,7,6,8,8,613.4719848632812,1311,51,0.000732
sales_representative_020,Sales Representative,4,gpt-3.5-turbo,7,8,7,6,8,8,882.8878402709961,1311,51,0.000732
sales_representative_021,Sales Representative,0,gpt-3.5-turbo,7,8,8,7,8,8,1268.489122390747,1258,51,0.0007055
sales_representative_021,Sales Representative,1,gpt-3.5-turbo,7,8,8,7,8,8,715.3480052947998,1258,51,0.0007055
sales_representative_021,Sales Representative,2,gpt-3.5-turbo,7,8,8,7,8,8,729.0959358215332,1258,51,0.0007055
sales_representative_021,Sales Representative,3,gpt-3.5-turbo,7,8,8,7,8,8,807.4958324432373,1258,51,0.0007055
sales_representative_021,Sales Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,584.0089321136475,1258,51,0.0007055
sales_representative_022,Sales Representative,0,gpt-3.5-turbo,4,2,3,2,3,2,1280.9240818023682,1128,51,0.0006405
sales_representative_022,Sales Representative,1,gpt-3.5-turbo,4,2,3,2,3,2,693.6020851135254,1128,51,0.0006405
sales_representative_022,Sales Representative,2,gpt-3.5-turbo,4,2,3,2,3,2,613.8739585876465,1128,51,0.0006405
sales_representative_022,Sales Representative,3,gpt-3.5-turbo,4,2,3,2,3,2,819.6220397949219,1128,51,0.0006405
sales_representative_022,Sales Representative,4,gpt-3.5-turbo,4,2,3,2,3,2,819.2057609558105,1128,51,0.0006405
sales_representative_023,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,780.8740139007568,1331,51,0.0007419999999999999
sales_representative_023,Sales Representative,1,gpt-3.5-turbo,7,8,7,7,8,8,652.184009552002,1331,51,0.0007419999999999999
sales_representative_023,Sales Representative,2,gpt-3.5-turbo,7,8,7,7,8,8,684.1967105865479,1331,51,0.0007419999999999999
sales_representative_023,Sales Representative,3,gpt-3.5-turbo,7,8,7,7,8,8,749.439001083374,1331,51,0.0007419999999999999
sales_representative_023,Sales Representative,4,gpt-3.5-turbo,7,8,7,7,8,8,579.9088478088379,1331,51,0.0007419999999999999
sales_representative_024,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,957.8230381011963,1222,51,0.0006875
sales_representative_024,Sales Representative,1,gpt-3.5-turbo,7,8,7,7,8,8,735.2020740509033,1222,51,0.0006875
sales_representative_024,Sales Representative,2,gpt-3.5-turbo,7,8,7,7,8,8,900.4490375518799,1222,51,0.0006875
sales_representative_024,Sales Representative,3,gpt-3.5-turbo,7,8,7,7,8,8,787.5263690948486,1222,51,0.0006875
sales_representative_024,Sales Representative,4,gpt-3.5-turbo,7,8,7,7,8,8,647.4361419677734,1222,51,0.0006875
sales_representative_025,Sales Representative,0,gpt-3.5-turbo,4,3,2,2,3,3,718.5962200164795,1092,51,0.0006225
sales_representative_025,Sales Representative,1,gpt-3.5-turbo,4,3,2,2,3,2,816.1029815673828,1092,51,0.0006225
sales_representative_025,Sales Representative,2,gpt-3.5-turbo,4,3,2,2,3,3,718.4808254241943,1092,51,0.0006225
sales_representative_025,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,3,714.9648666381836,1092,51,0.0006225
sales_representative_025,Sales Representative,4,gpt-3.5-turbo,4,3,2,2,3,3,593.1458473205566,1092,51,0.0006225
sales_representative_026,Sales Representative,0,gpt-3.5-turbo,3,2,2,1,2,2,817.5828456878662,1085,51,0.000619
sales_representative_026,Sales Representative,1,gpt-3.5-turbo,3,2,2,1,2,2,663.9080047607422,1085,51,0.000619
sales_representative_026,Sales Representative,2,gpt-3.5-turbo,3,2,2,1,2,2,690.5522346496582,1085,51,0.000619
sales_representative_026,Sales Representative,3,gpt-3.5-turbo,3,2,2,1,2,2,1433.2091808319092,1085,51,0.000619
sales_representative_026,Sales Representative,4,gpt-3.5-turbo,4,2,3,2,3,2,818.4628486633301,1085,51,0.000619
sales_representative_027,Sales Representative,0,gpt-3.5-turbo,7,8,7,7,8,8,716.5017127990723,1349,51,0.0007509999999999999
sales_representative_027,Sales Representative,1,gpt-3.5-turbo,7,8,7,7,8,8,916.2149429321289,1349,51,0.0007509999999999999
sales_representative_027,Sales Representative,2,gpt-3.5-turbo,7,8,7,7,8,8,1002.6571750640869,1349,51,0.0007509999999999999
sales_representative_027,Sales Representative,3,gpt-3.5-turbo,7,8,7,7,8,8,1334.2339992523193,1349,51,0.0007509999999999999
sales_representative_027,Sales Representative,4,gpt-3.5-turbo,7,8,7,7,8,8,741.1370277404785,1349,51,0.0007509999999999999
sales_representative_028,Sales Representative,0,gpt-3.5-turbo,7,6,7,6,7,8,708.3017826080322,1230,51,0.0006915
sales_representative_028,Sales Representative,1,gpt-3.5-turbo,7,8,8,7,8,8,824.688196182251,1230,51,0.0006915
sales_representative_028,Sales Representative,2,gpt-3.5-turbo,7,8,8,7,8,8,930.8619499206543,1230,51,0.0006915
sales_representative_028,Sales Representative,3,gpt-3.5-turbo,7,8,7,6,7,8,1323.9281177520752,1230,51,0.0006915
sales_representative_028,Sales Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,752.1278858184814,1230,51,0.0006915
sales_representative_029,Sales Representative,0,gpt-3.5-turbo,4,3,2,5,3,2,753.9000511169434,1178,51,0.0006655
sales_representative_029,Sales Representative,1,gpt-3.5-turbo,4,3,2,5,3,2,849.6570587158203,1178,51,0.0006655
sales_representative_029,Sales Representative,2,gpt-3.5-turbo,4,3,2,2,3,2,822.509765625,1178,51,0.0006655
sales_representative_029,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,2,1019.6950435638428,1178,51,0.0006655
sales_representative_029,Sales Representative,4,gpt-3.5-turbo,4,3,2,5,3,2,822.3927021026611,1178,51,0.0006655
sales_representative_030,Sales Representative,0,gpt-3.5-turbo,4,2,3,2,3,2,919.0380573272705,1139,51,0.000646
sales_representative_030,Sales Representative,1,gpt-3.5-turbo,4,2,3,2,3,2,614.6659851074219,1139,51,0.000646
sales_representative_030,Sales Representative,2,gpt-3.5-turbo,4,2,3,2,3,2,628.9048194885254,1139,51,0.000646
sales_representative_030,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,2,1110.6009483337402,1139,51,0.000646
sales_representative_030,Sales Representative,4,gpt-3.5-turbo,4,2,3,2,3,2,1031.9597721099854,1139,51,0.000646
sales_representative_031,Sales Representative,0,gpt-3.5-turbo,7,6,7,6,7,8,1016.3640975952148,1224,51,0.0006885
sales_representative_031,Sales Representative,1,gpt-3.5-turbo,7,6,7,6,7,8,1201.6119956970215,1224,51,0.0006885
sales_representative_031,Sales Representative,2,gpt-3.5-turbo,7,6,7,6,7,8,1767.8117752075195,1224,51,0.0006885
sales_representative_031,Sales Representative,3,gpt-3.5-turbo,7,6,7,6,7,8,612.8528118133545,1224,51,0.0006885
sales_representative_031,Sales Representative,4,gpt-3.5-turbo,7,6,7,6,7,8,819.0460205078125,1224,51,0.0006885
sales_representative_032,Sales Representative,0,gpt-3.5-turbo,8,9,8,7,8,9,717.6499366760254,1913,51,0.001033
sales_representative_032,Sales Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,1714.6060466766357,1913,51,0.001033
sales_representative_032,Sales Representative,2,gpt-3.5-turbo,7,8,9,7,8,9,1051.2418746948242,1913,51,0.001033
sales_representative_032,Sales Representative,3,gpt-3.5-turbo,7,8,8,7,8,8,635.9879970550537,1913,51,0.001033
sales_representative_032,Sales Representative,4,gpt-3.5-turbo,7,8,8,7,8,8,616.1370277404785,1913,51,0.001033
sales_representative_033,Sales Representative,0,gpt-3.5-turbo,5,3,4,2,3,4,1435.7271194458008,1155,51,0.000654
sales_representative_033,Sales Representative,1,gpt-3.5-turbo,4,3,2,2,3,2,756.066083908081,1155,51,0.000654
sales_representative_033,Sales Representative,2,gpt-3.5-turbo,4,3,2,2,3,2,1097.4352359771729,1155,51,0.000654
sales_representative_033,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,2,823.9707946777344,1155,51,0.000654
sales_representative_033,Sales Representative,4,gpt-3.5-turbo,4,3,2,2,3,2,2497.9779720306396,1155,51,0.000654
sales_representative_034,Sales Representative,0,gpt-3.5-turbo,8,9,8,7,8,9,750.3049373626709,1770,51,0.0009615
sales_representative_034,Sales Representative,1,gpt-3.5-turbo,8,9,8,7,8,9,989.6039962768555,1770,51,0.0009615
sales_representative_034,Sales Representative,2,gpt-3.5-turbo,8,9,8,7,8,9,944.3891048431396,1770,51,0.0009615
sales_representative_034,Sales Representative,3,gpt-3.5-turbo,8,9,8,7,8,9,851.499080657959,1770,51,0.0009615
sales_representative_034,Sales Representative,4,gpt-3.5-turbo,8,9,8,7,8,9,929.652214050293,1770,51,0.0009615
sales_representative_035,Sales Representative,0,gpt-3.5-turbo,3,2,2,2,2,2,1184.7350597381592,1122,51,0.0006374999999999999
sales_representative_035,Sales Representative,1,gpt-3.5-turbo,3,2,2,2,2,2,1359.9507808685303,1122,51,0.0006374999999999999
sales_representative_035,Sales Representative,2,gpt-3.5-turbo,3,2,2,2,2,2,893.0721282958984,1122,51,0.0006374999999999999
sales_representative_035,Sales Representative,3,gpt-3.5-turbo,4,2,3,2,3,2,1535.5801582336426,1122,51,0.0006374999999999999
sales_representative_035,Sales Representative,4,gpt-3.5-turbo,3,2,2,2,2,2,1269.6688175201416,1122,51,0.0006374999999999999
sales_representative_036,Sales Representative,0,gpt-3.5-turbo,3,2,2,1,2,2,774.2090225219727,1099,51,0.0006259999999999999
sales_representative_036,Sales Representative,1,gpt-3.5-turbo,3,2,4,2,3,2,610.443115234375,1099,51,0.0006259999999999999
sales_representative_036,Sales Representative,2,gpt-3.5-turbo,3,2,2,1,2,2,731.3289642333984,1099,51,0.0006259999999999999
sales_representative_036,Sales Representative,3,gpt-3.5-turbo,3,2,2,1,2,2,1165.696144104004,1099,51,0.0006259999999999999
sales_representative_036,Sales Representative,4,gpt-3.5-turbo,3,2,4,2,3,2,796.8671321868896,1099,51,0.0006259999999999999
sales_representative_037,Sales Representative,0,gpt-3.5-turbo,4,3,2,2,3,2,796.133279800415,1119,51,0.000636
sales_representative_037,Sales Representative,1,gpt-3.5-turbo,4,3,2,2,3,2,1110.0821495056152,1119,51,0.000636
sales_representative_037,Sales Representative,2,gpt-3.5-turbo,4,3,2,2,3,2,725.7390022277832,1119,51,0.000636
sales_representative_037,Sales Representative,3,gpt-3.5-turbo,4,3,2,2,3,2,1074.3129253387451,1119,51,0.000636
sales_representative_037,Sales Representative,4,gpt-3.5-turbo,4,3,2,2,3,2,1319.671869277954,1119,51,0.000636
sales_representative_038,Sales Representative,0,gpt-3.5-turbo,7,8,7,6,7,8,624.6120929718018,1264,51,0.0007084999999999999
sales_representative_038,Sales Representative,1,gpt-3.5-turbo,7,8,7,6,8,8,1083.7619304656982,1264,51,0.0007084999999999999
sales_representative_038,Sales Representative,2,gpt-3.5-turbo,7,8,7,6,7,8,1227.7569770812988,1264,51,0.0007084999999999999
sales_representative_038,Sales Representative,3,gpt-3.5-turbo,7,8,7,6,8,8,821.6781616210938,1264,51,0.0007084999999999999
sales_representative_038,Sales Representative,4,gpt-3.5-turbo,7,8,7,6,8,8,919.9140071868896,1264,51,0.0007084999999999999
