interview_id,role,run_idx,model,ca,exp,ps,rel,prof,comm,latency_ms,input_tokens,output_tokens,cost
customer_service_representative_037,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,4,6,4,1320.3589916229248,1368,44,0.0
customer_service_representative_037,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,5,6,6,1413.917064666748,1368,44,0.0
customer_service_representative_038,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,7,8,9,1329.9930095672607,1564,33,0.0
customer_service_representative_038,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,6,8,9,1129.6260356903076,1564,33,0.0
customer_service_representative_038,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,7,8,9,1202.8207778930664,1564,33,0.0
customer_service_representative_038,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,8,8,9,1243.9680099487305,1564,33,0.0
customer_service_representative_038,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,7,8,9,1135.4649066925049,1564,33,0.0
customer_service_representative_039,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1313.1239414215088,1488,33,0.0
customer_service_representative_039,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1316.046953201294,1488,33,0.0
customer_service_representative_039,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,5,6,8,1158.416748046875,1488,33,0.0
customer_service_representative_039,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,6,6,8,1842.3662185668945,1488,33,0.0
customer_service_representative_039,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1228.8010120391846,1488,33,0.0
customer_service_representative_040,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,6,4,6,5,6,6,1396.6851234436035,1417,44,0.0
customer_service_representative_040,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,6,4,6,5,6,6,1536.604881286621,1417,44,0.0
customer_service_representative_040,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,6,4,6,5,6,6,1378.3817291259766,1417,44,0.0
customer_service_representative_040,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,6,6,1525.2931118011475,1417,44,0.0
customer_service_representative_040,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,6,4,6,5,6,6,1435.0621700286865,1417,44,0.0
customer_service_representative_041,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1329.9641609191895,1660,33,0.0
customer_service_representative_041,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1330.1758766174316,1660,33,0.0
customer_service_representative_041,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1331.460952758789,1660,33,0.0
customer_service_representative_041,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1281.7249298095703,1660,33,0.0
customer_service_representative_041,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1176.2323379516602,1660,33,0.0
customer_service_representative_042,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,8,9,1125.1027584075928,1618,33,0.0
customer_service_representative_042,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1230.8192253112793,1618,33,0.0
customer_service_representative_042,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1192.9550170898438,1618,33,0.0
customer_service_representative_042,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1363.976001739502,1618,33,0.0
customer_service_representative_042,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1227.8320789337158,1618,33,0.0
customer_service_representative_043,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1425.8129596710205,2319,33,0.0
customer_service_representative_043,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1394.3378925323486,2319,33,0.0
customer_service_representative_043,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1482.469081878662,2319,33,0.0
customer_service_representative_043,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1229.9258708953857,2319,33,0.0
customer_service_representative_043,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1228.8339138031006,2319,33,0.0
customer_service_representative_044,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1330.373764038086,1611,33,0.0
customer_service_representative_044,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1228.1160354614258,1611,33,0.0
customer_service_representative_044,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1381.0808658599854,1611,33,0.0
customer_service_representative_044,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1166.3482189178467,1611,33,0.0
customer_service_representative_044,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1201.8160820007324,1611,33,0.0
customer_service_representative_045,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1269.5298194885254,1800,33,0.0
customer_service_representative_045,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1201.1399269104004,1800,33,0.0
customer_service_representative_045,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1357.645034790039,1800,33,0.0
customer_service_representative_045,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1231.8458557128906,1800,33,0.0
customer_service_representative_045,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1328.1478881835938,1800,33,0.0
customer_service_representative_046,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1160.1059436798096,1781,33,0.0
customer_service_representative_046,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1399.5897769927979,1781,33,0.0
customer_service_representative_046,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1333.7998390197754,1781,33,0.0
customer_service_representative_046,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1329.3440341949463,1781,33,0.0
customer_service_representative_046,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1739.856243133545,1781,33,0.0
customer_service_representative_047,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1320.7848072052002,2269,33,0.0
customer_service_representative_047,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1443.7220096588135,2269,33,0.0
customer_service_representative_047,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1331.4571380615234,2269,33,0.0
customer_service_representative_047,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1330.9738636016846,2269,33,0.0
customer_service_representative_047,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1434.640884399414,2269,33,0.0
customer_service_representative_048,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,7,8,9,1330.5437564849854,1577,33,0.0
customer_service_representative_048,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,7,8,9,1229.3660640716553,1577,33,0.0
customer_service_representative_048,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,7,8,9,1065.0608539581299,1577,33,0.0
customer_service_representative_048,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1084.0520858764648,1577,33,0.0
customer_service_representative_048,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1330.9640884399414,1577,33,0.0
customer_service_representative_049,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,5,6,8,1228.3730506896973,1322,33,0.0
customer_service_representative_049,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,5,6,8,1228.7688255310059,1322,33,0.0
customer_service_representative_049,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,6,6,8,1379.0888786315918,1322,33,0.0
customer_service_representative_049,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,6,6,8,1032.9561233520508,1322,33,0.0
customer_service_representative_049,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,6,6,8,1273.2720375061035,1322,33,0.0
customer_service_representative_050,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1262.7577781677246,2180,33,0.0
customer_service_representative_050,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1300.2209663391113,2180,33,0.0
customer_service_representative_050,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1840.1107788085938,2180,33,0.0
customer_service_representative_050,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1228.3101081848145,2180,33,0.0
customer_service_representative_050,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1131.9522857666016,2180,33,0.0
sales_representative_001,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1316.094160079956,1271,33,0.0
sales_representative_001,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1126.4591217041016,1271,33,0.0
sales_representative_001,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1436.2750053405762,1271,33,0.0
sales_representative_001,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1123.3420372009277,1271,33,0.0
sales_representative_001,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1229.7446727752686,1271,33,0.0
sales_representative_002,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,993.8359260559082,1158,33,0.0
sales_representative_002,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,2,6,6,7,4,1325.9639739990234,1158,44,0.0
sales_representative_002,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1161.5498065948486,1158,33,0.0
sales_representative_002,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,2,6,6,7,8,1141.8108940124512,1158,33,0.0
sales_representative_002,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1315.9987926483154,1158,33,0.0
sales_representative_003,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1228.4462451934814,1152,33,0.0
sales_representative_003,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1111.8521690368652,1152,33,0.0
sales_representative_003,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1959.4879150390625,1152,33,0.0
sales_representative_003,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1331.3839435577393,1152,33,0.0
sales_representative_003,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1127.0058155059814,1152,33,0.0
sales_representative_004,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,6,8,9,1232.7709197998047,1239,33,0.0
sales_representative_004,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1223.1371402740479,1239,33,0.0
sales_representative_004,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,6,8,9,1332.1459293365479,1239,33,0.0
sales_representative_004,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1126.4221668243408,1239,33,0.0
sales_representative_004,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1127.5248527526855,1239,33,0.0
sales_representative_005,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1227.0748615264893,1133,33,0.0
sales_representative_005,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1128.058671951294,1133,33,0.0
sales_representative_005,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1329.42795753479,1133,33,0.0
sales_representative_005,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1127.0179748535156,1133,33,0.0
sales_representative_005,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1228.6150455474854,1133,33,0.0
sales_representative_006,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,7,8,1151.5851020812988,1200,33,0.0
sales_representative_006,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1114.1157150268555,1200,33,0.0
sales_representative_006,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,7,8,1239.9342060089111,1200,33,0.0
sales_representative_006,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,7,8,987.529993057251,1200,33,0.0
sales_representative_006,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1137.9361152648926,1200,33,0.0
sales_representative_007,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1127.4371147155762,1230,33,0.0
sales_representative_007,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1236.158847808838,1230,33,0.0
sales_representative_007,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1922.0008850097656,1230,33,0.0
sales_representative_007,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,6,8,9,1111.2208366394043,1230,33,0.0
sales_representative_007,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,6,8,9,1363.3079528808594,1230,33,0.0
sales_representative_008,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1534.1899394989014,1769,33,0.0
sales_representative_008,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1228.273868560791,1769,33,0.0
sales_representative_008,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1436.8610382080078,1769,33,0.0
sales_representative_008,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1328.1469345092773,1769,33,0.0
sales_representative_008,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1710.8230590820312,1769,33,0.0
sales_representative_009,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1153.3219814300537,1129,33,0.0
sales_representative_009,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1130.429983139038,1129,33,0.0
sales_representative_009,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1280.2670001983643,1129,33,0.0
sales_representative_009,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,993.7281608581543,1129,33,0.0
sales_representative_009,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1193.6380863189697,1129,33,0.0
sales_representative_010,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1445.781946182251,1216,33,0.0
sales_representative_010,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,6,5,6,8,1331.671953201294,1216,33,0.0
sales_representative_010,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,7,8,1206.4309120178223,1216,33,0.0
sales_representative_010,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,6,6,8,1149.4910717010498,1216,33,0.0
sales_representative_010,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,6,5,6,8,1228.1742095947266,1216,33,0.0
sales_representative_011,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,6,5,6,8,1330.8300971984863,1216,33,0.0
sales_representative_011,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,6,5,6,8,1112.0381355285645,1216,33,0.0
sales_representative_011,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1140.185832977295,1216,33,0.0
sales_representative_011,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,6,4,5,6,1178.4508228302002,1216,44,0.0
sales_representative_011,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,6,5,6,8,1074.7191905975342,1216,33,0.0
sales_representative_012,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1334.5451354980469,1256,33,0.0
sales_representative_012,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1120.4402446746826,1256,33,0.0
sales_representative_012,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1335.3443145751953,1256,33,0.0
sales_representative_012,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1123.518943786621,1256,33,0.0
sales_representative_012,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1331.3908576965332,1256,33,0.0
sales_representative_013,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1332.8988552093506,1290,33,0.0
sales_representative_013,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1329.5009136199951,1290,33,0.0
sales_representative_013,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1236.6409301757812,1290,33,0.0
sales_representative_013,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,4,6,1220.1521396636963,1290,44,0.0
sales_representative_013,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1079.0467262268066,1290,33,0.0
sales_representative_014,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,9,9,1179.3091297149658,1721,33,0.0
sales_representative_014,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,9,9,1223.388910293579,1721,33,0.0
sales_representative_014,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,9,9,1334.4810009002686,1721,33,0.0
sales_representative_014,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,9,9,1097.7809429168701,1721,33,0.0
sales_representative_014,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,9,9,1153.1400680541992,1721,33,0.0
sales_representative_015,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,2646.07572555542,1292,33,0.0
sales_representative_015,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1064.4581317901611,1292,33,0.0
sales_representative_015,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1510.6849670410156,1292,33,0.0
sales_representative_015,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1126.2049674987793,1292,33,0.0
sales_representative_015,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1433.0880641937256,1292,33,0.0
sales_representative_016,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1229.6080589294434,1188,33,0.0
sales_representative_016,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1216.9671058654785,1188,33,0.0
sales_representative_016,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,7,8,1341.4740562438965,1188,44,0.0
sales_representative_016,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,6,8,1332.6458930969238,1188,44,0.0
sales_representative_016,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1127.5608539581299,1188,33,0.0
sales_representative_017,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1329.6430110931396,1263,33,0.0
sales_representative_017,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,4,8,1330.1069736480713,1263,44,0.0
sales_representative_017,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,6,4,6,5,6,6,1532.4809551239014,1263,44,0.0
sales_representative_017,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1436.5320205688477,1263,44,0.0
sales_representative_017,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1234.4801425933838,1263,33,0.0
sales_representative_018,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,7,8,9,1428.6460876464844,1952,33,0.0
sales_representative_018,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1228.2519340515137,1952,33,0.0
sales_representative_018,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1118.0751323699951,1952,33,0.0
sales_representative_018,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,6,8,9,1854.3570041656494,1952,33,0.0
sales_representative_018,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,7,8,9,1635.5361938476562,1952,33,0.0
sales_representative_019,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1229.7439575195312,1179,33,0.0
sales_representative_019,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1236.480951309204,1179,33,0.0
sales_representative_019,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1219.6850776672363,1179,33,0.0
sales_representative_019,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1229.2430400848389,1179,33,0.0
sales_representative_019,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1228.1370162963867,1179,33,0.0
sales_representative_020,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1227.863073348999,1339,33,0.0
sales_representative_020,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1435.5878829956055,1339,33,0.0
sales_representative_020,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1125.0720024108887,1339,33,0.0
sales_representative_020,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1401.6551971435547,1339,33,0.0
sales_representative_020,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1567.0678615570068,1339,33,0.0
sales_representative_021,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1232.215166091919,1286,33,0.0
sales_representative_021,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1430.9091567993164,1286,33,0.0
sales_representative_021,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1126.3110637664795,1286,33,0.0
sales_representative_021,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,2209.911823272705,1286,33,0.0
sales_representative_021,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1277.5828838348389,1286,33,0.0
sales_representative_022,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1094.515085220337,1156,33,0.0
sales_representative_022,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1254.2071342468262,1156,33,0.0
sales_representative_022,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,4,6,1331.057071685791,1156,33,0.0
sales_representative_022,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,4,8,1159.0862274169922,1156,33,0.0
sales_representative_022,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,3,6,7,8,1345.106840133667,1156,44,0.0
sales_representative_023,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1286.7393493652344,1359,33,0.0
sales_representative_023,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1430.6468963623047,1359,33,0.0
sales_representative_023,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1208.8232040405273,1359,33,0.0
sales_representative_023,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1146.8243598937988,1359,33,0.0
sales_representative_023,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1128.438949584961,1359,33,0.0
sales_representative_024,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1329.0810585021973,1250,33,0.0
sales_representative_024,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1086.4481925964355,1250,33,0.0
sales_representative_024,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1166.6009426116943,1250,33,0.0
sales_representative_024,Sales Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1328.9542198181152,1250,33,0.0
sales_representative_024,Sales Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1230.909824371338,1250,33,0.0
sales_representative_025,Sales Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1454.8850059509277,1120,33,0.0
sales_representative_025,Sales Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,4,6,7,8,1104.5238971710205,1120,33,0.0
sales_representative_025,Sales Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,7,6,7,6,7,8,1111.0010147094727,1120,33,0.0
